code,area name,index,category,value,average salary
E07000031,South Lakeland,66,Unemployment [Pl4],117.3,#N/A
E07000031,South Lakeland,67,Workplace safety [Pl4],95.3,#N/A
E07000031,South Lakeland,68,Living conditions [Pl],132.3,#N/A
E07000031,South Lakeland,69,Air pollution [Pl5],135.2,#N/A
E07000031,South Lakeland,70,Household overcrowding [Pl5],160.2,#N/A
E07000031,South Lakeland,71,Noise complaints [Pl5],102.9,#N/A
E07000031,South Lakeland,72,Road safety [Pl5],120.7,#N/A
E07000031,South Lakeland,73,Rough sleeping [Pl5],93.6,#N/A
E10000017,Lancashire,1,Healthy People Domain,93.3,25480
E10000017,Lancashire,2,Difficulties in daily life [Pe],96.1,25480
E10000017,Lancashire,3,Disability [Pe1],86.1,25480
E10000017,Lancashire,4,Frailty [Pe1],107.5,25480
E10000017,Lancashire,5,Mental health [Pe],94.9,25480
E10000017,Lancashire,6,"Children's social, emotional and mental health [Pe2]",103.8,25480
E10000017,Lancashire,7,Mental health conditions [Pe2],92,25480
E10000017,Lancashire,8,Self-harm [Pe2],102.4,25480
E10000017,Lancashire,9,Suicides [Pe2],87.8,25480
E10000017,Lancashire,10,Mortality [Pe],93.3,25480
E10000017,Lancashire,11,Avoidable mortality [Pe3],92.1,25480
E10000017,Lancashire,12,Infant mortality [Pe3],104,25480
E10000017,Lancashire,13,Life expectancy [Pe3],91.9,25480
E10000017,Lancashire,14,Mortality from all causes [Pe3],92.3,25480
E10000017,Lancashire,15,Personal well-being [Pe],98.7,25480
E10000017,Lancashire,16,Activities in life are worthwhile [Pe4],97.2,25480
E10000017,Lancashire,17,Feelings of anxiety [Pe4],93.6,25480
E10000017,Lancashire,18,Happiness [Pe4],104.7,25480
E10000017,Lancashire,19,Life satisfaction [Pe4],98.8,25480
E10000017,Lancashire,20,Physical health conditions [Pe],94.5,25480
E10000017,Lancashire,21,Cancer [Pe5],93.3,25480
E10000017,Lancashire,22,Cardiovascular conditions [Pe5],95.4,25480
E10000017,Lancashire,23,Dementia [Pe5],103.8,25480
E10000017,Lancashire,24,Diabetes [Pe5],97.8,25480
E10000017,Lancashire,25,Kidney and liver disease [Pe5],94.6,25480
E10000017,Lancashire,26,Musculoskeletal conditions [Pe5],94.5,25480
E10000017,Lancashire,27,Respiratory conditions [Pe5],96,25480
E10000017,Lancashire,28,Healthy Lives Domain,97.5,25480
E10000017,Lancashire,29,Behavioural risk factors [L],98.2,25480
E10000017,Lancashire,30,Alcohol misuse [L1],93.1,25480
E10000017,Lancashire,31,Drug misuse [L1],106.1,25480
E10000017,Lancashire,32,Healthy eating [L1],92.4,25480
E10000017,Lancashire,33,Physical activity [L1],99.7,25480
E10000017,Lancashire,34,Sedentary behaviour [L1],95.1,25480
E10000017,Lancashire,35,Sexually transmitted infections [L1],110.7,25480
E10000017,Lancashire,36,Smoking [L1],106.1,25480
E10000017,Lancashire,37,Children and young people [L],105.6,25480
E10000017,Lancashire,38,Early years development [L2],106.8,25480
E10000017,Lancashire,39,Pupil absences [L2],106.2,25480
E10000017,Lancashire,40,Pupil attainment [L2],109.6,25480
E10000017,Lancashire,41,Teenage pregnancy [L2],105.9,25480
E10000017,Lancashire,42,"Young people in education, employment and apprenticeships [L2]",95.4,25480
E10000017,Lancashire,43,Physiological risk factors [L],91.9,25480
E10000017,Lancashire,44,High blood pressure [L3],98.5,25480
E10000017,Lancashire,45,Low birth weight [L3],99.2,25480
E10000017,Lancashire,46,Overweight and obesity in adults [L3],91.8,25480
E10000017,Lancashire,47,Overweight and obesity in children [L3],92.3,25480
E10000017,Lancashire,48,Protective measures [L],96.4,25480
E10000017,Lancashire,49,Cancer screening attendance [L4],91.3,25480
E10000017,Lancashire,50,Child vaccination coverage [L4],102.4,25480
E10000017,Lancashire,51,Healthy Places Domain,110.1,25480
E10000017,Lancashire,52,Access to green space [Pl],105.4,25480
E10000017,Lancashire,53,Private outdoor space [Pl1],105.4,25480
E10000017,Lancashire,54,Access to services [Pl],100.5,25480
E10000017,Lancashire,55,Distance to GP services [Pl2],98.3,25480
E10000017,Lancashire,56,Distance to pharmacies [Pl2],100.1,25480
E10000017,Lancashire,57,Distance to sports or leisure facilities [Pl2],102.4,25480
E10000017,Lancashire,58,Internet access [Pl2],104,25480
E10000017,Lancashire,59,Patients offered acceptable GP practice appointments [Pl2],98.4,25480
E10000017,Lancashire,60,Crime [Pl],103.1,25480
E10000017,Lancashire,61,Low-level crime [Pl3],111.9,25480
E10000017,Lancashire,62,Personal crime [Pl3],93.9,25480
E10000017,Lancashire,63,Economic and working conditions [Pl],97.8,25480
E10000017,Lancashire,64,Child poverty [Pl4],95.7,25480
E10000017,Lancashire,65,Job-related training [Pl4],96.1,25480
E10000017,Lancashire,66,Unemployment [Pl4],102,25480
E10000017,Lancashire,67,Workplace safety [Pl4],98.8,25480
E10000017,Lancashire,68,Living conditions [Pl],117.7,25480
E10000017,Lancashire,69,Air pollution [Pl5],123.9,25480
E10000017,Lancashire,70,Household overcrowding [Pl5],128.3,25480
E10000017,Lancashire,71,Noise complaints [Pl5],102.6,25480
E10000017,Lancashire,72,Road safety [Pl5],106.6,25480
E10000017,Lancashire,73,Rough sleeping [Pl5],106.8,25480
E07000117,Burnley,1,Healthy People Domain,76.5,23758.8
E07000117,Burnley,2,Difficulties in daily life [Pe],93.2,23758.8
E07000117,Burnley,3,Disability [Pe1],96.1,23758.8
E07000117,Burnley,4,Frailty [Pe1],92.8,23758.8
E07000117,Burnley,5,Mental health [Pe],83.6,23758.8
E07000117,Burnley,6,"Children's social, emotional and mental health [Pe2]",91.2,23758.8
E07000117,Burnley,7,Mental health conditions [Pe2],87.2,23758.8
E07000117,Burnley,8,Self-harm [Pe2],91.4,23758.8
E07000117,Burnley,9,Suicides [Pe2],84.1,23758.8
E07000117,Burnley,10,Mortality [Pe],78.4,23758.8
E07000117,Burnley,11,Avoidable mortality [Pe3],76.2,23758.8
E07000117,Burnley,12,Infant mortality [Pe3],100.8,23758.8
E07000117,Burnley,13,Life expectancy [Pe3],77.2,23758.8
E07000117,Burnley,14,Mortality from all causes [Pe3],76.1,23758.8
E07000117,Burnley,15,Personal well-being [Pe],76,23758.8
E07000117,Burnley,16,Activities in life are worthwhile [Pe4],52.4,23758.8
E07000117,Burnley,17,Feelings of anxiety [Pe4],113.8,23758.8
E07000117,Burnley,18,Happiness [Pe4],86.7,23758.8
E07000117,Burnley,19,Life satisfaction [Pe4],75.8,23758.8
E07000117,Burnley,20,Physical health conditions [Pe],89.2,23758.8
E07000117,Burnley,21,Cancer [Pe5],94.4,23758.8
E07000117,Burnley,22,Cardiovascular conditions [Pe5],97.5,23758.8
E07000117,Burnley,23,Dementia [Pe5],104,23758.8
E07000117,Burnley,24,Diabetes [Pe5],86.9,23758.8
E07000117,Burnley,25,Kidney and liver disease [Pe5],90.9,23758.8
E07000117,Burnley,26,Musculoskeletal conditions [Pe5],89.5,23758.8
E07000117,Burnley,27,Respiratory conditions [Pe5],86.2,23758.8
E07000117,Burnley,28,Healthy Lives Domain,85.5,23758.8
E07000117,Burnley,29,Behavioural risk factors [L],88,23758.8
E07000117,Burnley,30,Alcohol misuse [L1],86.1,23758.8
E07000117,Burnley,31,Drug misuse [L1],95.4,23758.8
E07000117,Burnley,32,Healthy eating [L1],90.2,23758.8
E07000117,Burnley,33,Physical activity [L1],91.5,23758.8
E07000117,Burnley,34,Sedentary behaviour [L1],89.5,23758.8
E07000117,Burnley,35,Sexually transmitted infections [L1],110.7,23758.8
E07000117,Burnley,36,Smoking [L1],88.1,23758.8
E07000117,Burnley,37,Children and young people [L],88.4,23758.8
E07000117,Burnley,38,Early years development [L2],93.9,23758.8
E07000117,Burnley,39,Pupil absences [L2],95.9,23758.8
E07000117,Burnley,40,Pupil attainment [L2],97.2,23758.8
E07000117,Burnley,41,Teenage pregnancy [L2],100.3,23758.8
E07000117,Burnley,42,"Young people in education, employment and apprenticeships [L2]",68.1,23758.8
E07000117,Burnley,43,Physiological risk factors [L],81.9,23758.8
E07000117,Burnley,44,High blood pressure [L3],99,23758.8
E07000117,Burnley,45,Low birth weight [L3],82.3,23758.8
E07000117,Burnley,46,Overweight and obesity in adults [L3],78.2,23758.8
E07000117,Burnley,47,Overweight and obesity in children [L3],91.2,23758.8
E07000117,Burnley,48,Protective measures [L],95.3,23758.8
E07000117,Burnley,49,Cancer screening attendance [L4],98.7,23758.8
E07000117,Burnley,50,Child vaccination coverage [L4],92.9,23758.8
E07000117,Burnley,51,Healthy Places Domain,101.2,23758.8
E07000117,Burnley,52,Access to green space [Pl],110.3,23758.8
E07000117,Burnley,53,Private outdoor space [Pl1],110.3,23758.8
E07000117,Burnley,54,Access to services [Pl],109,23758.8
E07000117,Burnley,55,Distance to GP services [Pl2],108.3,23758.8
E07000117,Burnley,56,Distance to pharmacies [Pl2],106.9,23758.8
E07000117,Burnley,57,Distance to sports or leisure facilities [Pl2],110.3,23758.8
E07000117,Burnley,58,Internet access [Pl2],109.4,23758.8
E07000117,Burnley,59,Patients offered acceptable GP practice appointments [Pl2],98.6,23758.8
E07000117,Burnley,60,Crime [Pl],88.9,23758.8
E07000117,Burnley,61,Low-level crime [Pl3],100,23758.8
E07000117,Burnley,62,Personal crime [Pl3],79.3,23758.8
E07000117,Burnley,63,Economic and working conditions [Pl],83.4,23758.8
E07000117,Burnley,64,Child poverty [Pl4],81,23758.8
E07000117,Burnley,65,Job-related training [Pl4],73.6,23758.8
E07000117,Burnley,66,Unemployment [Pl4],93.2,23758.8
E07000117,Burnley,67,Workplace safety [Pl4],99.8,23758.8
E07000117,Burnley,68,Living conditions [Pl],111.5,23758.8
E07000117,Burnley,69,Air pollution [Pl5],125.6,23758.8
E07000117,Burnley,70,Household overcrowding [Pl5],100.1,23758.8
E07000117,Burnley,71,Noise complaints [Pl5],122.1,23758.8
E07000117,Burnley,72,Road safety [Pl5],103.5,23758.8
E07000117,Burnley,73,Rough sleeping [Pl5],96.4,23758.8
E07000118,Chorley,1,Healthy People Domain,104.8,25532
E07000118,Chorley,2,Difficulties in daily life [Pe],105,25532
E07000118,Chorley,3,Disability [Pe1],88.9,25532
E07000118,Chorley,4,Frailty [Pe1],119.3,25532
E07000118,Chorley,5,Mental health [Pe],95.3,25532
E07000118,Chorley,6,"Children's social, emotional and mental health [Pe2]",110.5,25532
E07000118,Chorley,7,Mental health conditions [Pe2],102.4,25532
E07000118,Chorley,8,Self-harm [Pe2],101.5,25532
E07000118,Chorley,9,Suicides [Pe2],75.8,25532
E07000118,Chorley,10,Mortality [Pe],99.7,25532
E07000118,Chorley,11,Avoidable mortality [Pe3],99.1,25532
E07000118,Chorley,12,Infant mortality [Pe3],111.7,25532
E07000118,Chorley,13,Life expectancy [Pe3],94.1,25532
E07000118,Chorley,14,Mortality from all causes [Pe3],99.8,25532
E07000118,Chorley,15,Personal well-being [Pe],111.9,25532
E07000118,Chorley,16,Activities in life are worthwhile [Pe4],119.4,25532
E07000118,Chorley,17,Feelings of anxiety [Pe4],110.4,25532
E07000118,Chorley,18,Happiness [Pe4],103.3,25532
E07000118,Chorley,19,Life satisfaction [Pe4],107.6,25532
E07000118,Chorley,20,Physical health conditions [Pe],104.5,25532
E07000118,Chorley,21,Cancer [Pe5],104.4,25532
E07000118,Chorley,22,Cardiovascular conditions [Pe5],95.5,25532
E07000118,Chorley,23,Dementia [Pe5],120.5,25532
E07000118,Chorley,24,Diabetes [Pe5],99.9,25532
E07000118,Chorley,25,Kidney and liver disease [Pe5],104.4,25532
E07000118,Chorley,26,Musculoskeletal conditions [Pe5],104.3,25532
E07000118,Chorley,27,Respiratory conditions [Pe5],105.1,25532
E07000118,Chorley,28,Healthy Lives Domain,106.2,25532
E07000118,Chorley,29,Behavioural risk factors [L],103.6,25532
E07000118,Chorley,30,Alcohol misuse [L1],89.6,25532
E07000118,Chorley,31,Drug misuse [L1],107.2,25532
E07000118,Chorley,32,Healthy eating [L1],104,25532
E07000118,Chorley,33,Physical activity [L1],106.8,25532
E07000118,Chorley,34,Sedentary behaviour [L1],101,25532
E07000118,Chorley,35,Sexually transmitted infections [L1],112,25532
E07000118,Chorley,36,Smoking [L1],98.2,25532
E07000118,Chorley,37,Children and young people [L],116.6,25532
E07000118,Chorley,38,Early years development [L2],109.4,25532
E07000118,Chorley,39,Pupil absences [L2],122.5,25532
E07000118,Chorley,40,Pupil attainment [L2],123.4,25532
E07000118,Chorley,41,Teenage pregnancy [L2],106.9,25532
E07000118,Chorley,42,"Young people in education, employment and apprenticeships [L2]",98.5,25532
E07000118,Chorley,43,Physiological risk factors [L],95.2,25532
E07000118,Chorley,44,High blood pressure [L3],109.2,25532
E07000118,Chorley,45,Low birth weight [L3],112.6,25532
E07000118,Chorley,46,Overweight and obesity in adults [L3],92.2,25532
E07000118,Chorley,47,Overweight and obesity in children [L3],90.9,25532
E07000118,Chorley,48,Protective measures [L],104.4,25532
E07000118,Chorley,49,Cancer screening attendance [L4],98.9,25532
E07000118,Chorley,50,Child vaccination coverage [L4],108.9,25532
E07000118,Chorley,51,Healthy Places Domain,117.3,25532
E07000118,Chorley,52,Access to green space [Pl],110.7,25532
E07000118,Chorley,53,Private outdoor space [Pl1],110.7,25532
E07000118,Chorley,54,Access to services [Pl],100.2,25532
E07000118,Chorley,55,Distance to GP services [Pl2],100.6,25532
E07000118,Chorley,56,Distance to pharmacies [Pl2],96.6,25532
E07000118,Chorley,57,Distance to sports or leisure facilities [Pl2],102.4,25532
E07000118,Chorley,58,Internet access [Pl2],105.5,25532
E07000118,Chorley,59,Patients offered acceptable GP practice appointments [Pl2],104.6,25532
E07000118,Chorley,60,Crime [Pl],106.8,25532
E07000118,Chorley,61,Low-level crime [Pl3],114.1,25532
E07000118,Chorley,62,Personal crime [Pl3],98.6,25532
E07000118,Chorley,63,Economic and working conditions [Pl],105.9,25532
E07000118,Chorley,64,Child poverty [Pl4],104.8,25532
E07000118,Chorley,65,Job-related training [Pl4],110.2,25532
E07000118,Chorley,66,Unemployment [Pl4],105.3,25532
E07000118,Chorley,67,Workplace safety [Pl4],99,25532
E07000118,Chorley,68,Living conditions [Pl],118.3,25532
E07000118,Chorley,69,Air pollution [Pl5],117.1,25532
E07000118,Chorley,70,Household overcrowding [Pl5],140.7,25532
E07000118,Chorley,71,Noise complaints [Pl5],102.3,25532
E07000118,Chorley,72,Road safety [Pl5],105.5,25532
E07000118,Chorley,73,Rough sleeping [Pl5],99.8,25532
E07000119,Fylde,1,Healthy People Domain,103.4,28132
E07000119,Fylde,2,Difficulties in daily life [Pe],89.3,28132
E07000119,Fylde,3,Disability [Pe1],77.7,28132
E07000119,Fylde,4,Frailty [Pe1],104.8,28132
E07000119,Fylde,5,Mental health [Pe],104.2,28132
E07000119,Fylde,6,"Children's social, emotional and mental health [Pe2]",114.7,28132
E07000119,Fylde,7,Mental health conditions [Pe2],96,28132
E07000119,Fylde,8,Self-harm [Pe2],106.4,28132
E07000119,Fylde,9,Suicides [Pe2],97.2,28132
E07000119,Fylde,10,Mortality [Pe],103.4,28132
E07000119,Fylde,11,Avoidable mortality [Pe3],102.5,28132
E07000119,Fylde,12,Infant mortality [Pe3],113.9,28132
E07000119,Fylde,13,Life expectancy [Pe3],101,28132
E07000119,Fylde,14,Mortality from all causes [Pe3],100.2,28132
E07000119,Fylde,15,Personal well-being [Pe],115.3,28132
E07000119,Fylde,16,Activities in life are worthwhile [Pe4],105.8,28132
E07000119,Fylde,17,Feelings of anxiety [Pe4],113.2,28132
E07000119,Fylde,18,Happiness [Pe4],121.4,28132
E07000119,Fylde,19,Life satisfaction [Pe4],112.2,28132
E07000119,Fylde,20,Physical health conditions [Pe],99.2,28132
E07000119,Fylde,21,Cancer [Pe5],101.1,28132
E07000119,Fylde,22,Cardiovascular conditions [Pe5],93.5,28132
E07000119,Fylde,23,Dementia [Pe5],97.4,28132
E07000119,Fylde,24,Diabetes [Pe5],107.9,28132
E07000119,Fylde,25,Kidney and liver disease [Pe5],96.1,28132
E07000119,Fylde,26,Musculoskeletal conditions [Pe5],96.5,28132
E07000119,Fylde,27,Respiratory conditions [Pe5],102.8,28132
E07000119,Fylde,28,Healthy Lives Domain,107.2,28132
E07000119,Fylde,29,Behavioural risk factors [L],99.8,28132
E07000119,Fylde,30,Alcohol misuse [L1],93.9,28132
E07000119,Fylde,31,Drug misuse [L1],112.7,28132
E07000119,Fylde,32,Healthy eating [L1],106.1,28132
E07000119,Fylde,33,Physical activity [L1],89.1,28132
E07000119,Fylde,34,Sedentary behaviour [L1],87.6,28132
E07000119,Fylde,35,Sexually transmitted infections [L1],112.9,28132
E07000119,Fylde,36,Smoking [L1],121.3,28132
E07000119,Fylde,37,Children and young people [L],113.1,28132
E07000119,Fylde,38,Early years development [L2],120.4,28132
E07000119,Fylde,39,Pupil absences [L2],109.1,28132
E07000119,Fylde,40,Pupil attainment [L2],108.5,28132
E07000119,Fylde,41,Teenage pregnancy [L2],122.1,28132
E07000119,Fylde,42,"Young people in education, employment and apprenticeships [L2]",107.3,28132
E07000119,Fylde,43,Physiological risk factors [L],111.1,28132
E07000119,Fylde,44,High blood pressure [L3],98.7,28132
E07000119,Fylde,45,Low birth weight [L3],115.7,28132
E07000119,Fylde,46,Overweight and obesity in adults [L3],88.5,28132
E07000119,Fylde,47,Overweight and obesity in children [L3],113.5,28132
E07000119,Fylde,48,Protective measures [L],99,28132
E07000119,Fylde,49,Cancer screening attendance [L4],84.2,28132
E07000119,Fylde,50,Child vaccination coverage [L4],113.9,28132
E07000119,Fylde,51,Healthy Places Domain,119.6,28132
E07000119,Fylde,52,Access to green space [Pl],103.5,28132
E07000119,Fylde,53,Private outdoor space [Pl1],103.5,28132
E07000119,Fylde,54,Access to services [Pl],100.4,28132
E07000119,Fylde,55,Distance to GP services [Pl2],96.1,28132
E07000119,Fylde,56,Distance to pharmacies [Pl2],97.9,28132
E07000119,Fylde,57,Distance to sports or leisure facilities [Pl2],106.4,28132
E07000119,Fylde,58,Internet access [Pl2],103.7,28132
E07000119,Fylde,59,Patients offered acceptable GP practice appointments [Pl2],89.6,28132
E07000119,Fylde,60,Crime [Pl],114.6,28132
E07000119,Fylde,61,Low-level crime [Pl3],123.2,28132
E07000119,Fylde,62,Personal crime [Pl3],103.9,28132
E07000119,Fylde,63,Economic and working conditions [Pl],103.7,28132
E07000119,Fylde,64,Child poverty [Pl4],105.1,28132
E07000119,Fylde,65,Job-related training [Pl4],101.6,28132
E07000119,Fylde,66,Unemployment [Pl4],103.1,28132
E07000119,Fylde,67,Workplace safety [Pl4],88.6,28132
E07000119,Fylde,68,Living conditions [Pl],125.1,28132
E07000119,Fylde,69,Air pollution [Pl5],122.3,28132
E07000119,Fylde,70,Household overcrowding [Pl5],159.7,28132
E07000119,Fylde,71,Noise complaints [Pl5],98.6,28132
E07000119,Fylde,72,Road safety [Pl5],106.1,28132
E07000119,Fylde,73,Rough sleeping [Pl5],103.7,28132
E07000120,Hyndburn,1,Healthy People Domain,88.1,22672
E07000120,Hyndburn,2,Difficulties in daily life [Pe],92.6,22672
E07000120,Hyndburn,3,Disability [Pe1],82.4,22672
E07000120,Hyndburn,4,Frailty [Pe1],105.6,22672
E07000120,Hyndburn,5,Mental health [Pe],88.8,22672
E07000120,Hyndburn,6,"Children's social, emotional and mental health [Pe2]",104.7,22672
E07000120,Hyndburn,7,Mental health conditions [Pe2],94.4,22672
E07000120,Hyndburn,8,Self-harm [Pe2],85.9,22672
E07000120,Hyndburn,9,Suicides [Pe2],89.1,22672
E07000120,Hyndburn,10,Mortality [Pe],83.3,22672
E07000120,Hyndburn,11,Avoidable mortality [Pe3],80.7,22672
E07000120,Hyndburn,12,Infant mortality [Pe3],102.7,22672
E07000120,Hyndburn,13,Life expectancy [Pe3],82.2,22672
E07000120,Hyndburn,14,Mortality from all causes [Pe3],81.7,22672
E07000120,Hyndburn,15,Personal well-being [Pe],96.3,22672
E07000120,Hyndburn,16,Activities in life are worthwhile [Pe4],93.9,22672
E07000120,Hyndburn,17,Feelings of anxiety [Pe4],112.8,22672
E07000120,Hyndburn,18,Happiness [Pe4],105.4,22672
E07000120,Hyndburn,19,Life satisfaction [Pe4],82,22672
E07000120,Hyndburn,20,Physical health conditions [Pe],98.6,22672
E07000120,Hyndburn,21,Cancer [Pe5],92.8,22672
E07000120,Hyndburn,22,Cardiovascular conditions [Pe5],103.1,22672
E07000120,Hyndburn,23,Dementia [Pe5],108.7,22672
E07000120,Hyndburn,24,Diabetes [Pe5],103.6,22672
E07000120,Hyndburn,25,Kidney and liver disease [Pe5],95.7,22672
E07000120,Hyndburn,26,Musculoskeletal conditions [Pe5],92.5,22672
